-1.297694, -0.030998, -0.066127, 0.000000
-1.300925, -0.032656, -0.066705, 0.000000
-1.301876, -0.034283, -0.065972, 0.000000
-1.313107, -0.033797, -0.067194, 0.000000
-1.316382, -0.026873, -0.068050, 0.000000
-1.317799, -0.029061, -0.067219, 0.000000
-1.315994, -0.026429, -0.067949, 0.000000
-1.308880, -0.030909, -0.066683, 0.000000
-1.296896, -0.036009, -0.066591, 0.000000
-1.298229, -0.034379, -0.066897, 0.000000
-1.303133, -0.033133, -0.067230, 0.000000
-1.307312, -0.032744, -0.066600, 0.000000
-1.309519, -0.025360, -0.069237, 0.000000
-1.300544, -0.029689, -0.067760, 0.000000
-1.306755, -0.030981, -0.065613, 0.000000
-1.306514, -0.032297, -0.067617, 0.000000
-1.295679, -0.029786, -0.068095, 0.000000
-1.294597, -0.026743, -0.068571, 0.000000
-1.300702, -0.027886, -0.068181, 0.000000
-1.305235, -0.029586, -0.067477, 0.000000
-1.305300, -0.035028, -0.066691, 0.000000
-1.302331, -0.033480, -0.066783, 0.000000
-1.299492, -0.034914, -0.067238, 0.000000
-1.293261, -0.037195, -0.065586, 0.000000
-1.302347, -0.037933, -0.066250, 0.000000
-1.304654, -0.036107, -0.066110, 0.000000
-1.303061, -0.039030, -0.065844, 0.000000
-1.293970, -0.035776, -0.066206, 0.000000
-1.302134, -0.037970, -0.066368, 0.000000
-1.300544, -0.031863, -0.067337, 0.000000
-1.310312, -0.026255, -0.067845, 0.000000
-1.314098, -0.033244, -0.066321, 0.000000
-1.310764, -0.036122, -0.066228, 0.000000
-1.317531, -0.028954, -0.067508, 0.000000
-1.310016, -0.030493, -0.067463, 0.000000
-1.311654, -0.034745, -0.066699, 0.000000
-1.313384, -0.035058, -0.066492, 0.000000
-1.312449, -0.032122, -0.067532, 0.000000
-1.312540, -0.030644, -0.066842, 0.000000
-1.309060, -0.036245, -0.065535, 0.000000
-1.306463, -0.040463, -0.064989, 0.000000
-1.310401, -0.040785, -0.063445, 0.000000
-1.304171, -0.041502, -0.064884, 0.000000
-1.300054, -0.045161, -0.063930, 0.000000
-1.297849, -0.046643, -0.063512, 0.000000
-1.300747, -0.044960, -0.064043, 0.000000
-1.303109, -0.040350, -0.065918, 0.000000
-1.307013, -0.035897, -0.065510, 0.000000
-1.305956, -0.035316, -0.066513, 0.000000
-1.306609, -0.038895, -0.065599, 0.000000
-1.303741, -0.041288, -0.064927, 0.000000
-1.301106, -0.033983, -0.066474, 0.000000
-1.303356, -0.031459, -0.067812, 0.000000
-1.303163, -0.033812, -0.066636, 0.000000
-1.297298, -0.036963, -0.065826, 0.000000
-1.296015, -0.035360, -0.067022, 0.000000
-1.293480, -0.033957, -0.067319, 0.000000
-1.296507, -0.030711, -0.067744, 0.000000
-1.289002, -0.037064, -0.066116, 0.000000
-1.288097, -0.038919, -0.066195, 0.000000
-1.286692, -0.037381, -0.066771, 0.000000
-1.290865, -0.031817, -0.067688, 0.000000
-1.296519, -0.032335, -0.067546, 0.000000
-1.293262, -0.035420, -0.066748, 0.000000
-1.293350, -0.033281, -0.067718, 0.000000
-1.293704, -0.028553, -0.068383, 0.000000
-1.299675, -0.031839, -0.067025, 0.000000
