-3.008778, 0.204789, -0.146161, 0.000000
-3.005291, 0.203499, -0.151503, 0.000000
-3.007808, 0.203196, -0.146976, 0.000000
-2.999377, 0.206502, -0.147548, 0.000000
-2.997189, 0.211342, -0.148295, 0.000000
-2.996370, 0.215727, -0.148714, 0.000000
-2.997884, 0.215538, -0.149219, 0.000000
-3.008359, 0.211884, -0.154017, 0.000000
-3.011615, 0.210826, -0.148281, 0.000000
-3.006144, 0.209133, -0.147844, 0.000000
-3.005148, 0.207303, -0.147616, 0.000000
-3.009610, 0.207383, -0.146639, 0.000000
-3.010816, 0.211091, -0.148519, 0.000000
-3.012472, 0.208151, -0.147515, 0.000000
-3.010958, 0.211278, -0.148744, 0.000000
-3.016684, 0.209182, -0.153205, 0.000000
-3.013791, 0.212281, -0.148378, 0.000000
-3.010780, 0.212973, -0.154747, 0.000000
-3.007981, 0.207153, -0.146416, 0.000000
-3.010130, 0.205104, -0.151475, 0.000000
-3.011700, 0.204709, -0.154269, 0.000000
-3.013237, 0.204362, -0.152001, 0.000000
-3.015153, 0.205724, -0.154263, 0.000000
-3.012220, 0.205796, -0.147862, 0.000000
-3.012197, 0.210239, -0.147368, 0.000000
-3.016871, 0.206514, -0.151989, 0.000000
-3.009515, 0.205471, -0.146711, 0.000000
-3.006276, 0.199806, -0.145365, 0.000000
-3.007799, 0.203866, -0.146402, 0.000000
-3.007478, 0.202012, -0.151872, 0.000000
-3.006969, 0.203529, -0.151283, 0.000000
-3.009477, 0.205889, -0.151647, 0.000000
-3.008495, 0.209023, -0.146454, 0.000000
-3.002180, 0.204558, -0.146843, 0.000000
-2.998400, 0.202056, -0.146116, 0.000000
-3.003739, 0.197515, -0.145637, 0.000000
-3.002923, 0.199373, -0.144630, 0.000000
-3.009792, 0.199693, -0.153146, 0.000000
-3.017256, 0.200954, -0.152010, 0.000000
-3.015225, 0.202632, -0.153231, 0.000000
-3.018649, 0.203009, -0.152160, 0.000000
-3.017782, 0.200540, -0.145106, 0.000000
-3.015197, 0.202635, -0.152121, 0.000000
-3.010107, 0.200537, -0.145784, 0.000000
-3.015604, 0.199885, -0.152630, 0.000000
-3.016866, 0.203680, -0.153018, 0.000000
-3.011960, 0.204151, -0.145267, 0.000000
-3.007004, 0.206427, -0.147066, 0.000000
-3.005356, 0.208575, -0.152355, 0.000000
-2.999888, 0.206002, -0.147820, 0.000000
-2.998225, 0.203584, -0.147504, 0.000000
-2.991915, 0.204439, -0.147488, 0.000000
-2.989150, 0.203153, -0.145600, 0.000000
-2.999344, 0.201609, -0.150014, 0.000000
-2.998946, 0.199836, -0.151767, 0.000000
-3.000684, 0.193948, -0.150624, 0.000000
-3.006358, 0.192799, -0.144823, 0.000000
-3.002271, 0.195591, -0.144350, 0.000000
-2.995194, 0.197067, -0.145150, 0.000000
-2.991533, 0.197780, -0.146133, 0.000000
-2.981034, 0.201516, -0.146352, 0.000000
-2.972064, 0.199844, -0.146969, 0.000000
-2.970523, 0.202312, -0.146341, 0.000000
-2.968319, 0.193338, -0.145065, 0.000000
-2.958877, 0.195308, -0.145638, 0.000000
-2.951836, 0.197628, -0.146401, 0.000000
-2.949872, 0.196731, -0.146460, 0.000000
-2.924272, 0.196005, -0.147224, 0.000000
-2.899936, 0.192078, -0.146454, 0.000000
-2.887156, 0.190537, -0.145195, 0.000000
-2.859032, 0.179923, -0.144250, 0.000000
-2.832398, 0.176040, -0.143760, 0.000000
-2.804852, 0.172802, -0.142392, 0.000000
-2.758850, 0.173143, -0.141223, 0.000000
-2.729858, 0.166410, -0.135214, 0.000000
-2.720337, 0.163939, -0.133741, 0.000000
-2.708923, 0.158984, -0.136784, 0.000000
-2.670250, 0.156370, -0.136262, 0.000000
-2.642887, 0.154754, -0.137668, 0.000000
-2.621686, 0.144458, -0.138557, 0.000000
-2.592781, 0.142019, -0.144460, 0.000000
-2.558026, 0.135298, -0.147713, 0.000000
-2.523300, 0.128929, -0.147332, 0.000000
-2.496779, 0.123784, -0.148314, 0.000000
-2.499573, 0.121262, -0.148238, 0.000000
-2.495467, 0.120013, -0.147941, 0.000000
-2.470801, 0.118717, -0.145985, 0.000000
-2.426695, 0.114852, -0.144289, 0.000000
-2.410077, 0.114879, -0.144607, 0.000000
-2.386740, 0.106915, -0.144003, 0.000000
-2.340917, 0.102314, -0.145147, 0.000000
-2.318798, 0.096732, -0.145709, 0.000000
-2.287060, 0.099060, -0.145430, 0.000000
-2.269322, 0.098602, -0.145242, 0.000000
-2.241309, 0.096297, -0.145152, 0.000000
-2.210511, 0.096852, -0.148700, 0.000000
-2.172315, 0.100558, -0.141990, 0.000000
-2.115423, 0.099987, -0.138438, 0.000000
-2.069380, 0.082119, -0.139791, 0.000000
-2.034414, 0.069666, -0.134443, 0.000000
-2.007479, 0.071227, -0.140973, 0.000000
-1.977329, 0.067943, -0.142220, 0.000000
-1.954097, 0.068216, -0.142048, 0.000000
-1.930149, 0.058757, -0.130681, 0.000000
-1.899349, 0.057598, -0.124713, 0.000000
-1.883987, 0.060263, -0.119315, 0.000000
-1.858963, 0.056717, -0.095041, 0.000000
-1.809423, 0.057552, -0.090168, 0.000000
