2.612607, 5.665812, 1.253323, 0.000000
2.609849, 5.662399, 1.255555, 0.000000
2.613848, 5.662240, 1.254802, 0.000000
2.615146, 5.667718, 1.257327, 0.000000
2.613255, 5.665418, 1.255555, 0.000000
2.611668, 5.664387, 1.253601, 0.000000
2.612406, 5.666294, 1.252055, 0.000000
2.611695, 5.665699, 1.256380, 0.000000
2.611356, 5.664612, 1.254692, 0.000000
2.610742, 5.660890, 1.251972, 0.000000
2.611396, 5.661826, 1.252028, 0.000000
2.608274, 5.662206, 1.252027, 0.000000
2.610185, 5.663049, 1.252203, 0.000000
2.609157, 5.663431, 1.253155, 0.000000
2.609976, 5.662557, 1.255977, 0.000000
2.608727, 5.667625, 1.253475, 0.000000
2.606992, 5.664742, 1.252721, 0.000000
2.608116, 5.667416, 1.250100, 0.000000
2.609144, 5.668128, 1.251947, 0.000000
2.607777, 5.667947, 1.251450, 0.000000
2.607536, 5.667969, 1.250425, 0.000000
2.606326, 5.665142, 1.253592, 0.000000
2.605313, 5.666888, 1.251018, 0.000000
2.608278, 5.667809, 1.254148, 0.000000
2.610827, 5.668032, 1.251381, 0.000000
2.608517, 5.671178, 1.253372, 0.000000
2.608914, 5.673682, 1.251134, 0.000000
2.608907, 5.673098, 1.253268, 0.000000
2.609735, 5.672998, 1.254350, 0.000000
2.609065, 5.674057, 1.251471, 0.000000
2.611745, 5.675572, 1.248124, 0.000000
2.610952, 5.674378, 1.252082, 0.000000
2.611466, 5.674164, 1.253006, 0.000000
2.613625, 5.678777, 1.248218, 0.000000
2.611819, 5.685507, 1.249640, 0.000000
2.610835, 5.681779, 1.253024, 0.000000
2.610083, 5.680684, 1.253413, 0.000000
2.612051, 5.678280, 1.250872, 0.000000
2.615634, 5.679114, 1.248691, 0.000000
2.616108, 5.678670, 1.247365, 0.000000
2.613505, 5.672619, 1.252295, 0.000000
2.607506, 5.670093, 1.254226, 0.000000
2.610272, 5.675728, 1.250432, 0.000000
2.609829, 5.675259, 1.247981, 0.000000
2.608232, 5.674553, 1.247029, 0.000000
2.607690, 5.672482, 1.249752, 0.000000
2.609338, 5.671055, 1.250855, 0.000000
2.611186, 5.676811, 1.246902, 0.000000
2.613204, 5.684843, 1.247894, 0.000000
2.613373, 5.686668, 1.248442, 0.000000
2.612956, 5.686139, 1.249901, 0.000000
2.612012, 5.688596, 1.247274, 0.000000
2.611343, 5.694383, 1.249951, 0.000000
2.613617, 5.690871, 1.249397, 0.000000
2.612578, 5.691250, 1.248755, 0.000000
2.611549, 5.693476, 1.248367, 0.000000
2.610281, 5.687145, 1.252928, 0.000000
2.610973, 5.685245, 1.251521, 0.000000
